Game Turn, Range, Value, Seed, Type, Location
199, 1, 0, 2199141542, sync, Random Direction
199, 56, 52, 142382823, sync, Random Direction
199, 9, 7, 4038120084, sync, Random Direction
199, 11, 3, 3454726461, sync, Random Direction
199, 1, 0, 1421311282, sync, Random Direction
199, 26, 1, 2163325571, sync, Random Direction
199, 9, 3, 303203328, sync, Random Direction
199, 9, 8, 1847223353, sync, Random Direction
199, 1, 0, 3906747006, sync, Random Direction
199, 30, 9, 2064350175, sync, Random Direction
199, 5, 2, 1360781356, sync, Random Direction
199, 30, 1, 2503215861, sync, Random Direction
199, 88, 81, 285048970, sync, Random Direction
199, 17, 3, 3990222587, sync, Random Direction
199, 2, 1, 914150168, sync, GetNextBuyablePlot picker
199, 9, 0, 2550620529, sync, Random Direction
199, 20, 18, 154868566, sync, Random Direction
199, 7, 4, 3942844375, sync, Random Direction
199, 28, 26, 2750941380, sync, Random Direction
199, 1, 0, 4007633837, sync, GetNextBuyablePlot picker
199, 10, 0, 1575327458, sync, Random Direction
199, 7, 1, 59132531, sync, Random Direction
199, 5, 1, 852421936, sync, Random Direction
199, 10, 6, 1367330217, sync, Random Direction
199, 20, 7, 2647277358, sync, Random Direction
199, 6, 0, 1508973263, sync, Random Direction
199, 24, 14, 216902748, sync, Random Direction
199, 1, 0, 2531171173, sync, GetNextBuyablePlot picker
199, 6, 2, 3846119482, sync, Random Direction
199, 8, 1, 2123273451, sync, Random Direction
199, 1, 0, 752300616, sync, GetNextBuyablePlot picker
199, 12, 0, 3567421665, sync, Unit Combat Damage
199, 12, 11, 233768454, sync, Unit Combat Damage
199, 12, 8, 4047475911, sync, Unit Combat Damage
199, 12, 11, 2958109428, sync, Unit Combat Damage
199, 1, 0, 4200452637, sync, GetNextBuyablePlot picker
199, 1, 0, 258309266, sync, Random Direction
199, 1, 0, 3843470947, sync, Random Direction
199, 5, 4, 2848981600, sync, Random Direction
199, 3, 2, 3834278681, sync, BT Research Choice
199, 3, 1, 3696938974, sync, GetNextBuyablePlot picker
199, 7, 4, 2712950207, sync, Random Direction
199, 15, 9, 2627921036, sync, Random Direction
199, 10, 7, 2739283925, sync, Random Direction
199, 11, 6, 3368029162, sync, Random Direction
199, 5, 2, 2657259227, sync, Random Direction
199, 5, 2, 2413804920, sync, Random Direction
199, 9, 2, 1892576337, sync, Random Direction
199, 3, 0, 1149959350, sync, GetNextBuyablePlot picker
199, 11, 4, 854670775, sync, Random Direction
199, 10, 5, 1678719268, sync, Random Direction
199, 2, 0, 2478603405, sync, GetNextBuyablePlot picker
199, 40, 19, 2000825922, sync, Random Direction
199, 24, 20, 2052193875, sync, Random Direction
199, 50, 8, 3617112976, sync, Random Direction
199, 41, 1, 687953033, sync, Random Direction
199, 3, 2, 138996878, sync, GetNextBuyablePlot picker
199, 9, 3, 3270782127, sync, Random Direction
199, 3, 1, 1710131388, sync, Random Direction
199, 1, 0, 2443292741, sync, GetNextBuyablePlot picker
199, 26, 17, 535511962, sync, Random Direction
199, 32, 29, 2833310923, sync, Random Direction
199, 12, 0, 3984159912, sync, Unit Combat Damage
199, 12, 5, 3279809, sync, Unit Combat Damage
200, 1, 0, 1831468902, sync, GetNextBuyablePlot picker
200, 2, 1, 3046572711, sync, GetNextBuyablePlot picker
200, 1, 0, 3359978324, sync, GetNextBuyablePlot picker
200, 3, 2, 1645388541, sync, GetNextBuyablePlot picker
200, 1, 0, 3158748146, sync, GetNextBuyablePlot picker
200, 1, 0, 564601411, sync, GetNextBuyablePlot picker
200, 1, 0, 3278647488, sync, GetNextBuyablePlot picker
200, 2, 0, 2691396089, sync, GetNextBuyablePlot picker
200, 3, 0, 1779406142, sync, GetNextBuyablePlot picker
200, 1, 0, 336568223, sync, GetNextBuyablePlot picker
200, 1, 0, 558078188, sync, GetNextBuyablePlot picker
200, 2, 1, 4108858549, sync, GetNextBuyablePlot picker
200, 1, 0, 3219900234, sync, GetNextBuyablePlot picker
200, 216, 123, 2069403323, sync, Rolling Espionage Result
200, 12, 9, 2454149080, sync, Unit Combat Damage
200, 12, 0, 3459540785, sync, Unit Combat Damage
200, 1, 0, 78056982, sync, GetNextBuyablePlot picker
200, 1, 0, 1550836631, sync, GetNextBuyablePlot picker
200, 4, 2, 3502643588, sync, GetNextBuyablePlot picker
200, 1, 0, 2151105901, sync, GetNextBuyablePlot picker
200, 1, 0, 3455972770, sync, GetNextBuyablePlot picker
200, 3, 0, 860168755, sync, BT Research Choice
200, 3, 2, 1263356400, sync, GetNextBuyablePlot picker
200, 1, 0, 3155151721, sync, GetNextBuyablePlot picker
200, 1, 0, 3739863534, sync, GetNextBuyablePlot picker
200, 2, 0, 3240472207, sync, GetNextBuyablePlot picker
200, 5, 2, 164959516, sync, GetNextBuyablePlot picker
200, 2, 1, 2345710885, sync, GetNextBuyablePlot picker
200, 1, 0, 2662110970, sync, GetNextBuyablePlot picker
200, 11, 7, 1691919531, sync, Random Promotion
200, 10, 3, 3115083528, sync, Random Promotion
200, 9, 8, 1308393121, sync, Random Promotion
200, 1, 0, 4103940294, sync, GetNextBuyablePlot picker
200, 1, 0, 3631931527, sync, GetNextBuyablePlot picker
200, 1, 0, 2351229876, sync, GetNextBuyablePlot picker
200, 1, 0, 3972096989, sync, GetNextBuyablePlot picker
200, 1, 0, 347278162, sync, GetNextBuyablePlot picker
200, 1, 0, 4045078051, sync, GetNextBuyablePlot picker
200, 1, 0, 1409224480, sync, GetNextBuyablePlot picker
200, 1, 0, 1291149529, sync, GetNextBuyablePlot picker
200, 1, 0, 2295499422, sync, GetNextBuyablePlot picker
200, 2, 0, 3155515775, sync, GetNextBuyablePlot picker
200, 1, 0, 227933516, sync, Random Direction
200, 7, 3, 2966565269, sync, Random Direction
200, 20, 1, 2195239594, sync, Random Direction
200, 37, 27, 372248219, sync, Random Direction
200, 1, 0, 3184239160, sync, Random Direction
200, 1, 0, 2322682385, sync, GetNextBuyablePlot picker
200, 3, 1, 1130844022, sync, GetNextBuyablePlot picker
200, 1, 0, 2557933943, sync, GetNextBuyablePlot picker
200, 1, 0, 1404348900, sync, GetNextBuyablePlot picker
200, 1, 0, 4194827853, sync, GetNextBuyablePlot picker
200, 2, 0, 561048834, sync, GetNextBuyablePlot picker
200, 10, 9, 1993848339, sync, Choosing a Citizen Name
200, 1, 0, 4177821776, sync, GetNextBuyablePlot picker
200, 2, 0, 4091753033, sync, GetNextBuyablePlot picker
200, 1, 0, 2122635086, sync, GetNextBuyablePlot picker
200, 1, 0, 2893914223, sync, Choosing Artifact
200, 1, 0, 4248392060, sync, Random Direction
200, 1, 0, 3391334917, sync, Random Direction
200, 1, 0, 3017480794, sync, Random Direction
200, 1, 0, 2448282763, sync, Random Direction
200, 10, 5, 1200097640, sync, Random Direction
200, 1, 0, 2520375681, sync, Random Direction
200, 1, 0, 3290464806, sync, Random Direction
200, 1, 0, 3101896295, sync, Random Direction
200, 6, 4, 4220015636, sync, Random Direction
200, 5, 1, 3189904573, sync, GetNextBuyablePlot picker
200, 1, 0, 1577228978, sync, GetNextBuyablePlot picker
200, 3, 2, 2850703875, sync, GetNextBuyablePlot picker
200, 1, 0, 3164642688, sync, GetNextBuyablePlot picker
200, 2, 0, 2439004089, sync, GetNextBuyablePlot picker
200, 1, 0, 2071703550, sync, GetNextBuyablePlot picker
200, 3, 2, 3753739103, sync, GetNextBuyablePlot picker
200, 1, 0, 3157397932, sync, GetNextBuyablePlot picker
200, 3, 1, 3116113525, sync, GetNextBuyablePlot picker
200, 12, 1, 2849951242, sync, Unit Combat Damage
200, 12, 5, 476116603, sync, Unit Combat Damage
200, 1, 0, 2122620056, sync, Random Direction
200, 1, 0, 4223479025, sync, Random Direction
200, 1, 0, 3332620502, sync, Random Direction
200, 1, 0, 4093542231, sync, GetNextBuyablePlot picker
200, 2, 1, 41085508, sync, GetNextBuyablePlot picker
200, 1, 0, 2196154157, sync, GetNextBuyablePlot picker
200, 5, 0, 3170047074, sync, GetNextBuyablePlot picker
200, 3, 2, 696367603, sync, GetNextBuyablePlot picker
200, 3, 2, 3084281520, sync, GetNextBuyablePlot picker
200, 2, 1, 3048442153, sync, GetNextBuyablePlot picker
200, 1, 0, 2415006894, sync, GetNextBuyablePlot picker
200, 5, 2, 955515471, sync, GetNextBuyablePlot picker
200, 16, 4, 1890794972, sync, Random Direction
200, 1, 0, 1297256165, sync, Random Direction
200, 39, 6, 3184446906, sync, Random Direction
200, 46, 10, 731411563, sync, Random Direction
200, 24, 4, 958684104, sync, Random Direction
200, 12, 9, 757216353, sync, Random Direction
200, 1, 0, 3347843974, sync, Random Direction
200, 41, 31, 2445798471, sync, Random Direction
200, 1, 0, 3255266420, sync, Random Direction
200, 23, 9, 904705437, sync, Random Direction
200, 30, 7, 1770871314, sync, Random Direction
200, 1, 0, 1049429475, sync, Random Direction
200, 42, 2, 3395869664, sync, Random Direction
200, 51, 41, 283381401, sync, Random Direction
200, 19, 2, 3504538974, sync, Random Direction
200, 49, 34, 553655615, sync, Random Direction
200, 5, 3, 3014645260, sync, Random Direction
200, 48, 40, 2925394773, sync, Random Direction
200, 44, 15, 3646298474, sync, Random Direction
200, 32, 5, 1466125915, sync, Random Direction
200, 2, 1, 747259640, sync, GetNextBuyablePlot picker
200, 10, 1, 4098881489, sync, Random Direction
200, 27, 9, 540303926, sync, Random Direction
200, 10, 6, 1476293943, sync, Random Direction
200, 17, 14, 2660817572, sync, Random Direction
200, 1, 0, 3633004557, sync, GetNextBuyablePlot picker
200, 10, 7, 2010934210, sync, Random Direction
200, 8, 6, 3418041811, sync, Random Direction
200, 7, 6, 3403349264, sync, Random Direction
200, 11, 0, 3803762697, sync, Random Direction
200, 21, 9, 134840846, sync, Random Direction
200, 10, 7, 1988154415, sync, Random Direction
200, 28, 22, 3235568188, sync, Random Direction
200, 1, 0, 3524617157, sync, GetNextBuyablePlot picker
200, 4, 1, 652194074, sync, Random Direction
200, 7, 0, 1230013515, sync, Random Direction
200, 1, 0, 479813160, sync, GetNextBuyablePlot picker
200, 12, 8, 3807213377, sync, Unit Combat Damage
200, 12, 5, 3065496806, sync, Unit Combat Damage
200, 12, 2, 2048989735, sync, Unit Combat Damage
200, 6, 5, 926561492, sync, Random Direction
200, 1, 0, 4023993981, sync, GetNextBuyablePlot picker
200, 1, 0, 2494253426, sync, Random Direction
200, 1, 0, 1031483843, sync, Random Direction
200, 8, 3, 3060779584, sync, Random Direction
200, 3, 1, 1790496121, sync, GetNextBuyablePlot picker
200, 7, 3, 1675659966, sync, Random Direction
200, 10, 6, 2111121183, sync, Random Direction
200, 14, 12, 2795981420, sync, Random Direction
200, 3, 2, 3916417077, sync, Random Direction
200, 8, 5, 3247871178, sync, Random Direction
200, 7, 0, 2897155643, sync, Random Direction
200, 9, 6, 200581464, sync, Random Direction
200, 6, 4, 3261182641, sync, Random Direction
200, 3, 1, 2918265750, sync, GetNextBuyablePlot picker
200, 10, 5, 2305743639, sync, Random Direction
200, 3, 2, 2512288516, sync, Random Direction
200, 9, 6, 4105029869, sync, Random Direction
200, 2, 0, 3045389090, sync, GetNextBuyablePlot picker
200, 52, 45, 2046562739, sync, Random Direction
200, 42, 14, 3777643376, sync, Random Direction
200, 34, 5, 1479214825, sync, Random Direction
200, 35, 28, 665001838, sync, Random Direction
200, 2, 0, 3508278799, sync, GetNextBuyablePlot picker
200, 6, 4, 1984439964, sync, Random Direction
200, 1, 0, 3508807845, sync, Random Direction
200, 1, 0, 1701168250, sync, GetNextBuyablePlot picker
200, 29, 12, 512623659, sync, Random Direction
200, 20, 0, 1811878024, sync, Random Direction
201, 1, 0, 64203297, sync, GetNextBuyablePlot picker
201, 1, 0, 360427078, sync, GetNextBuyablePlot picker
201, 1, 0, 1692841991, sync, GetNextBuyablePlot picker
201, 3, 2, 1589161268, sync, GetNextBuyablePlot picker
201, 1, 0, 3282028381, sync, GetNextBuyablePlot picker
201, 1, 0, 3367266514, sync, GetNextBuyablePlot picker
201, 1, 0, 3509374371, sync, GetNextBuyablePlot picker
201, 2, 0, 634218656, sync, GetNextBuyablePlot picker
201, 3, 1, 974552153, sync, GetNextBuyablePlot picker
201, 1, 0, 1531723806, sync, GetNextBuyablePlot picker
201, 1, 0, 1345626367, sync, GetNextBuyablePlot picker
201, 1, 0, 1940942540, sync, GetNextBuyablePlot picker
201, 1, 0, 2175370517, sync, GetNextBuyablePlot picker
201, 11, 1, 519585834, sync, Random Promotion
201, 10, 3, 498880027, sync, Random Promotion
201, 9, 1, 1289464760, sync, Random Promotion
201, 1, 0, 808082833, sync, GetNextBuyablePlot picker
201, 1, 0, 2578593014, sync, GetNextBuyablePlot picker
201, 4, 0, 692564215, sync, GetNextBuyablePlot picker
201, 1, 0, 24890212, sync, GetNextBuyablePlot picker
201, 1, 0, 218513869, sync, GetNextBuyablePlot picker
201, 17, 15, 1698998914, sync, Random Direction
201, 8, 0, 3971769747, sync, Random Direction
201, 39, 36, 366754256, sync, Random Direction
201, 59, 28, 4014091721, sync, Random Direction
201, 6, 0, 2073488590, sync, Random Direction
201, 18, 4, 280872943, sync, Random Direction
201, 3, 1, 1167270652, sync, GetNextBuyablePlot picker
201, 1, 0, 2134302085, sync, GetNextBuyablePlot picker
201, 1, 0, 4223207386, sync, GetNextBuyablePlot picker
201, 1, 0, 4207473675, sync, GetNextBuyablePlot picker
201, 5, 1, 2372760296, sync, GetNextBuyablePlot picker
201, 2, 0, 1477233921, sync, GetNextBuyablePlot picker
201, 1, 0, 867157926, sync, GetNextBuyablePlot picker
201, 11, 9, 554747367, sync, Random Promotion
201, 10, 7, 3894072724, sync, Random Promotion
201, 9, 4, 3304601661, sync, Random Promotion
201, 1, 0, 2063644722, sync, GetNextBuyablePlot picker
201, 1, 0, 3222919555, sync, GetNextBuyablePlot picker
201, 1, 0, 697939712, sync, GetNextBuyablePlot picker
201, 1, 0, 372579129, sync, GetNextBuyablePlot picker
201, 1, 0, 704521598, sync, GetNextBuyablePlot picker
201, 1, 0, 1310100191, sync, GetNextBuyablePlot picker
201, 1, 0, 627262252, sync, GetNextBuyablePlot picker
201, 1, 0, 1237529077, sync, GetNextBuyablePlot picker
201, 2, 1, 3117620106, sync, GetNextBuyablePlot picker
201, 1, 0, 3355637243, sync, GetNextBuyablePlot picker
201, 43, 22, 190277144, sync, Random Direction
201, 1, 0, 2212624497, sync, Random Direction
201, 25, 17, 3645859414, sync, Random Direction
201, 7, 4, 3028350679, sync, Random Direction
201, 2, 1, 2808662980, sync, Random Direction
201, 33, 0, 2471275181, sync, Random Direction
201, 39, 18, 41128418, sync, Random Direction
201, 1, 0, 2020878707, sync, BT Research Choice
201, 11, 5, 4027113520, sync, Random Promotion
201, 10, 8, 2100708521, sync, Random Promotion
201, 9, 3, 3703368238, sync, Random Promotion
201, 11, 0, 1499326927, sync, Random Promotion
201, 10, 8, 257150812, sync, Random Promotion
201, 9, 4, 3439690341, sync, Random Promotion
201, 11, 3, 2016508730, sync, Random Promotion
201, 10, 8, 1232688107, sync, Random Promotion
201, 9, 1, 3539764552, sync, Random Promotion
201, 11, 1, 600891361, sync, Random Promotion
201, 10, 3, 757862662, sync, Random Promotion
201, 9, 1, 1503085511, sync, Random Promotion
201, 2, 0, 788049396, sync, GetNextBuyablePlot picker
201, 3, 2, 1134205213, sync, GetNextBuyablePlot picker
201, 2, 0, 2900899730, sync, GetNextBuyablePlot picker
201, 1, 0, 1824150883, sync, GetNextBuyablePlot picker
201, 1, 0, 1055700320, sync, GetNextBuyablePlot picker
201, 2, 1, 2454497817, sync, GetNextBuyablePlot picker
201, 1, 0, 2395880158, sync, GetNextBuyablePlot picker
201, 2, 1, 2306008255, sync, GetNextBuyablePlot picker
201, 1, 0, 4065838988, sync, GetNextBuyablePlot picker
201, 1, 0, 3497316053, sync, Random Direction
201, 1, 0, 1719609066, sync, Random Direction
201, 62, 19, 3841658331, sync, Random Direction
201, 1, 0, 1333776504, sync, Random Direction
201, 13, 2, 2143322961, sync, Random Direction
201, 1, 0, 782288822, sync, Random Direction
201, 1, 0, 2215816375, sync, Random Direction
201, 23, 4, 4179459108, sync, Random Direction
201, 16, 9, 892928909, sync, Random Direction
201, 18, 0, 2489952578, sync, Choosing a Citizen Name
201, 5, 1, 228285779, sync, GetNextBuyablePlot picker
201, 1, 0, 1657288336, sync, GetNextBuyablePlot picker
201, 3, 1, 3544140681, sync, GetNextBuyablePlot picker
201, 1, 0, 1877809038, sync, GetNextBuyablePlot picker
201, 2, 1, 720665519, sync, GetNextBuyablePlot picker
201, 1, 0, 3760335804, sync, GetNextBuyablePlot picker
201, 2, 0, 1732777797, sync, GetNextBuyablePlot picker
201, 1, 0, 1965498010, sync, GetNextBuyablePlot picker
201, 3, 1, 2450990027, sync, GetNextBuyablePlot picker
201, 30, 4, 2059683752, sync, Random Direction
201, 30, 27, 660071105, sync, Random Direction
201, 25, 14, 3922233958, sync, Random Direction
201, 24, 5, 2507288999, sync, Random Direction
201, 1, 0, 988427860, sync, Random Direction
201, 15, 13, 3409897981, sync, Random Direction
201, 9, 7, 3955418866, sync, Random Direction
201, 12, 3, 3582345539, sync, Random Direction
201, 1, 0, 1323197376, sync, GetNextBuyablePlot picker
201, 2, 1, 1033185529, sync, GetNextBuyablePlot picker
201, 1, 0, 2492760126, sync, GetNextBuyablePlot picker
201, 5, 1, 1883352735, sync, GetNextBuyablePlot picker
201, 3, 1, 1025899500, sync, GetNextBuyablePlot picker
201, 3, 0, 1618369461, sync, GetNextBuyablePlot picker
201, 2, 1, 89416266, sync, GetNextBuyablePlot picker
201, 1, 0, 3390870971, sync, GetNextBuyablePlot picker
201, 5, 1, 225241816, sync, GetNextBuyablePlot picker
201, 1, 0, 1644035633, sync, Random Direction
201, 44, 35, 662591766, sync, Random Direction
201, 37, 2, 3438596759, sync, Random Direction
201, 1, 0, 338812036, sync, Random Direction
201, 22, 14, 3699592301, sync, Random Direction
201, 1, 0, 2927554722, sync, Random Direction
201, 46, 36, 950665523, sync, Random Direction
201, 1, 0, 3442621680, sync, Random Direction
201, 20, 12, 3197452905, sync, Random Direction
201, 28, 10, 2784982254, sync, Random Direction
201, 1, 0, 1635351951, sync, Random Direction
201, 1, 0, 4036376604, sync, Random Direction
201, 4, 2, 3065420837, sync, Random Direction
201, 64, 30, 2565992954, sync, Random Direction
201, 90, 61, 2014995371, sync, Random Direction
201, 90, 55, 2933701128, sync, Random Direction
201, 51, 5, 2665076129, sync, Random Direction
201, 25, 5, 492647366, sync, Random Direction
201, 2, 1, 932810631, sync, BT Research Choice
201, 2, 0, 3213323956, sync, GetNextBuyablePlot picker
201, 9, 2, 597502685, sync, Random Direction
201, 24, 13, 1357432402, sync, Random Direction
201, 6, 4, 2499124515, sync, Random Direction
201, 27, 17, 2928067104, sync, Random Direction
201, 4, 2, 2739312601, sync, BT Research Choice
201, 1, 0, 2452157854, sync, GetNextBuyablePlot picker
201, 7, 4, 3430606975, sync, Random Direction
201, 7, 0, 2489704524, sync, Random Direction
201, 10, 5, 8378517, sync, Random Direction
201, 11, 10, 2192231850, sync, Random Direction
201, 21, 3, 3906964891, sync, Random Direction
201, 7, 6, 624342328, sync, Random Direction
201, 25, 2, 3838994705, sync, Random Direction
201, 2, 1, 499128950, sync, BT Research Choice
201, 1, 0, 2686412919, sync, GetNextBuyablePlot picker
201, 7, 4, 3258838244, sync, Random Direction
201, 7, 3, 2934146381, sync, Random Direction
